RENAME,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
X___24425,0.5448473907897283,0.5538982384261333,0.5502840774245655,0.5541969698910326,0.541711275474109,0.5631551467325255,0.5602928999856095,0.5489723712949576,0.5452952996318029,0.5465960811555067,0.5509249750805971
glycerophosphoglycerol,0.5361412333051303,0.5646503108992156,0.5442495511493814,0.5552280266620657,0.5448406099998567,0.5559693930213616,0.5609724858149642,0.5489252824764046,0.5505485282295582,0.5450319789584556,0.5506557400516393
X___24989,0.5422092868191238,0.5673942705339268,0.5392675541464906,0.556343843306494,0.5377411230042816,0.548755386019066,0.5521314659540306,0.5513859557787021,0.5466525877377703,0.5645365443135918,0.5506418017613478
pyridoxate,0.5418119082171056,0.5614008057085209,0.5523646497835043,0.5472963860650247,0.5490993227497759,0.5469995381528675,0.5607852606723981,0.5487889132578756,0.55453676280571,0.5406470681748148,0.5503730615587596
X___25533,0.5473698446219671,0.5523816017581834,0.5556917573471741,0.5617699820459753,0.5551270682350884,0.5627403884187122,0.5392212187490345,0.5559377493352942,0.5473623104109987,0.5196812426023465,0.5497283163524774
citrulline,0.5432379461324608,0.5541280318606713,0.5493080203936022,0.544838401048162,0.5515483180250722,0.558273784022972,0.5681239588662217,0.5402409742036149,0.5438076696760816,0.5404598430322486,0.5493966947261109
X___24973,0.5467625872179097,0.5524671150526753,0.5427163392173009,0.5434000688626881,0.5491253157776171,0.5543551883213702,0.5609634447618022,0.5472896052751531,0.540226659202775,0.5420943901018549,0.5479400713791145
X___24307,0.5407544306811152,0.5486340852224738,0.5449777326394827,0.5379765670970458,0.5451807796250826,0.5516289340824346,0.5337088132939645,0.5521107468738674,0.5615612844021489,0.5597937585089494,0.5476327132426565
X2_hydroxynervonate.,0.5460728302037475,0.5434799314989538,0.5394160289034986,0.5444714336624025,0.548172614800656,0.5449585204015132,0.5490970624864854,0.5448342059205336,0.5463647808787753,0.5402112140702896,0.5447078622826855
linolenoyl_ethanolamide,0.5366531829404367,0.5480279579500615,0.5517374267203805,0.5478573080716261,0.5506332881029534,0.5437959916490804,0.5405227536938353,0.5381087924995422,0.5421768897119595,0.5383664625146635,0.543788005385454
X___25503,0.5456656061009025,0.5383935856741499,0.5287268162910737,0.5420578491786578,0.5414016194033056,0.5450089996150017,0.5482148063820793,0.5418487748242833,0.5438442105992786,0.5387164266141481,0.5413878694682881
X___25951,0.5371617421808074,0.541762884819243,0.546270979952218,0.543128083846727,0.5319401572691197,0.5405965889613261,0.5464039587758112,0.5390810824250214,0.5362772258131108,0.5510337314159267,0.541365643545931
X___23752,0.542766441720241,0.5515543453938471,0.5353614424698951,0.5299236257034128,0.5378774922228107,0.5391070754528625,0.5514605444672898,0.547216523428759,0.5390803290039244,0.5390147813684989,0.5413362601231542
X___25534,0.5402349468348402,0.5279474021663869,0.5497838058162601,0.5484785037659753,0.5461775557362091,0.5486969958840605,0.5399885781361717,0.5473551529105786,0.530716978118391,0.5100280347990135,0.5389407954167887
X___24295,0.541819014690958,0.5429001739649312,0.5393289579658835,0.5282073324447987,0.522558934481748,0.5367729768948352,0.5504761998042611,0.548519188505205,0.5356556534082133,0.5428692836999606,0.5389107715860795
X___20197,0.533262788004632,0.5419425757508406,0.536685580047601,0.5498158262128761,0.5416091869154864,0.5396096073244584,0.5323865592690007,0.5500881879393856,0.5348095615164558,0.5277044238626543,0.5387914296843391
X___25950,0.5348781228362687,0.5394920736333505,0.5359170905288185,0.5348928145476572,0.5480965192698745,0.544307941284387,0.5521600959557108,0.5282416131047051,0.534684116903831,0.5322953953162823,0.5384965783380886
X___18278,0.5353923327348658,0.5385717697635537,0.5509052731189147,0.5466947793191935,0.5449928010614196,0.5432124670095737,0.5277744920246609,0.5503390771646353,0.525062929497114,0.5216721578507607,0.5384618079544692
linoleoylcarnitine_C18_2.,0.5286996931315872,0.5390468017651149,0.5336101151302778,0.5408309029224451,0.5436098966381596,0.5481428546673306,0.5351776077222647,0.528669179577165,0.5415786733610641,0.5422767180072915,0.5381642442922699
AMP,0.5353742506285415,0.5389375557060723,0.5410147376700752,0.5278743203199929,0.5330488164131278,0.5438005121756615,0.5451996151525037,0.5406169313309409,0.5426247985540341,0.5291099309188195,0.537760146886977
X___24453,0.5321944368893051,0.5339736408095057,0.52885904169357,0.5301221521624315,0.5467230326103252,0.5459579334864786,0.54634217824587,0.5317397472573588,0.5306755399580645,0.5443742423409094,0.5370961945453818
X___25504,0.5400522422188552,0.5481628203263971,0.5233684854503083,0.5181883386989472,0.5491667539379437,0.5404933702710581,0.5449969448774522,0.5397252574628243,0.5361389730418397,0.5293495188276164,0.5369642705113241
myristoylcarnitine__C14,0.5318663220016289,0.5323198815019298,0.5305052667901774,0.5338387784331703,0.5400658037985985,0.5476941924041592,0.5468914222254703,0.5234208482165391,0.5380741351290873,0.5424537719650502,0.5367130422465811
N_palmitoyl_phytosphingosine_t18_0_16_0,0.5299786254434824,0.5454670796418838,0.5360986650131584,0.5288172268226952,0.5392415611186495,0.5403777201326925,0.5554114846991476,0.527991100590004,0.5352096281188806,0.5255006671543812,0.5364093758734974
linoleoyl_ethanolamide,0.5481733682217529,0.5331004257582619,0.5359265082925292,0.5294644155448853,0.5372446185014604,0.5184885770060401,0.5354303805002565,0.5352665114116926,0.5322113888639841,0.5391843011152891,0.5344490495216151
FMN,0.5329489881177958,0.5273231927876504,0.53261597599299,0.5365789709623975,0.5302370488797005,0.5420085000968146,0.5460351591489053,0.5293099642200321,0.5396325866679123,0.526952886318551,0.534364327319275
glycerol_3_phosphate,0.5300728030805881,0.5366878403108916,0.5326201198090228,0.5389224872841354,0.5294681826503697,0.5379125263038139,0.5357483242031253,0.5374747886465466,0.5435111984744728,0.5205020948873597,0.5342920365650327
p_toluic_acid,0.5254226880708577,0.5427008940848155,0.5318037880505906,0.5342211396398194,0.5407559375233089,0.5338350113276861,0.5531568720668374,0.5284454135114018,0.528103360333434,0.5233375951853378,0.534178269979409
X5.6_dihydrouridine,0.5293416079060995,0.536461813981838,0.5325120038816255,0.5278641491351855,0.5347523015130955,0.5368874969015557,0.5453363610815811,0.5309426277368962,0.5353633260226373,0.5251940247679651,0.533465571292848
X___23737,0.5325289558563044,0.5399885781361717,0.5238062231075756,0.5327346398157433,0.5391914586157092,0.5318836506868563,0.546109747837493,0.5305685541623125,0.532962549697539,0.5203310682983758,0.533010542621408
acetylagmatine,0.5360203092190865,0.5422850056393568,0.525386523858209,0.5351504845627784,0.5338335044854924,0.5195429898310753,0.5326626881009945,0.5470714898676163,0.5202658973734986,0.5358756523684922,0.53280945453066
guanine,0.5235790666468767,0.5357505844664158,0.5340651814727724,0.5285339404902811,0.5396307031151701,0.539312382701753,0.5446420835408379,0.5248915261975816,0.5296230106857713,0.5278287383436339,0.5327857217661094
X___14392,0.5374883502262899,0.5218488350979711,0.5342908310912777,0.5400401874813057,0.5364151018738336,0.5443704752354251,0.5240864957556022,0.5396664906172703,0.540308782102331,0.5070652063356687,0.5325580755816974
p_cresol,0.5352891140445979,0.5305666706095704,0.5171825215346584,0.5192902170530838,0.5310518737959388,0.5373184537689513,0.5373659192980526,0.5389643021550102,0.5300358854468428,0.5452241013381511,0.5322289059044858
X___25716,0.5353712369441541,0.520595895813917,0.5336432656585389,0.5354266133947723,0.5397987160197667,0.5377961227443513,0.5172559800916009,0.5440363329789741,0.5302336584847646,0.5129799386564542,0.5307137760787294
X___15856,0.519361792057284,0.5411865176801561,0.5162373547686657,0.5329621729869907,0.5278829846626066,0.5296844145051642,0.5463425549564183,0.5273126448922946,0.5271465155404402,0.5331023093110039,0.5301219261361024
putrescine,0.513960892924547,0.5276867184668784,0.519466894300294,0.5295476685760868,0.5395704294274225,0.5307407108829416,0.5240653999648905,0.5297390375346855,0.540728437653274,0.5406029930406493,0.529610918277167
dodecanedioate__C12,0.5230614663533438,0.526884324998738,0.5305953006112504,0.5271973714644772,0.5198345637955546,0.5329079266680178,0.5340320309445112,0.525162757792446,0.5355927427466266,0.527825347948698,0.5283093833323663
X9.10_DiHOME_sulfate,0.5288601718252153,0.5329192279844703,0.519883159456301,0.5330962819422291,0.5294444498858191,0.5347086030894785,0.5228930767381988,0.5272591519944185,0.5245939248643277,0.5285026735147621,0.528216072129522
X___17919,0.5390332401853717,0.5216796920617293,0.5360651377743487,0.534549631238044,0.5246425205250741,0.5250569021283391,0.5136809969870689,0.5388445082006118,0.5091160185612821,0.5163759842504854,0.5259044631912355
X5_2_Hydroxyethyl_4_methylthiazole,0.5189605953232138,0.537766362611026,0.5405999793562619,0.5241188928627666,0.5208580863556193,0.5220530122152162,0.5264089162866284,0.5210543525513475,0.5130997326108526,0.532133786491009,0.5257053716663941
trans_urocanate,0.5172273500899207,0.5300366388679396,0.5130711026091725,0.5205909985767875,0.532268272156796,0.5306269442973179,0.5358394881558436,0.5181966263310125,0.522789858047931,0.5269649410561005,0.5247612220188821
eicosanoylsphingosine_d20_1.,0.5344573371536805,0.5327805985026509,0.5103000198149747,0.514689827835745,0.5257760425652782,0.5341838452955256,0.5291890401339883,0.5148759228466658,0.5311113940625896,0.5187775139966803,0.5246141542207778
valerate_5_0,0.5171614257439467,0.5278607587402496,0.5247796431647,0.5190996015155818,0.5271992550172194,0.5286902753678766,0.5229420491094938,0.5248210813250265,0.524637999998493,0.5287746585307233,0.5245966748513311
X___23655,0.5290278080192634,0.5310661887967789,0.5207582580602872,0.515109483386688,0.514967840220481,0.5233138624207871,0.542065006679078,0.5236287924392685,0.5140878443793655,0.5316617681738353,0.5245686852575833
X___25515,0.5157728706624605,0.5233978688730855,0.5222289360413296,0.5231466029372874,0.5179498809217956,0.5301594465067254,0.530353452439163,0.5202783288215966,0.5145779448028636,0.5166735855837393,0.5214538917590047
dimethylglycine,0.5111664540763471,0.5292640055331245,0.5173109798316705,0.5140705156941381,0.5319823488505431,0.5343985703081264,0.5323036829483477,0.5181698798820745,0.514017022796262,0.5074957864925158,0.521017924641315
X5alpha_pregnan_3beta.20alpha_diol_monosulfate_1,0.5212781186171106,0.5248237182988654,0.5117138145032053,0.5144555138746261,0.5194570998260349,0.5234924232207395,0.5256505979526535,0.5182908039681181,0.5223705792075366,0.5227009543585033,0.5204233623827393
lysine,0.5108632020848668,0.5231221167516399,0.5185157001655266,0.5187300484675791,0.5234460878232835,0.5303545825708084,0.5408742246355136,0.511257241318517,0.5141662001734374,0.5050957635885145,0.5196425167579687
myristoyl_dihydrosphingomyelin_d18_0_14_0.,0.5196499756268275,0.5290342120985866,0.5146310609901911,0.5110093657776548,0.5169350227043447,0.5159593423839298,0.5226885229104054,0.5167014621643226,0.52639422457524,0.5221950320919715,0.5195198221323474
docosadienoate_22_2n6,0.5277484989968197,0.5251458058177669,0.5111668307868955,0.5059433623224656,0.5278844915048003,0.5211952422964575,0.5257040908505294,0.5137928800199505,0.5270820980366598,0.506919419353429,0.5192582719985774
X3_formylindole,0.5107882366857307,0.5282913388970969,0.5113371039547826,0.5199117894579812,0.5210080171538914,0.5208061002999369,0.5238943733759066,0.5098430699197379,0.5240797149657306,0.5153558520853565,0.5185315596796152
3oxoDCA,0.5118516905639281,0.5285719882556719,0.5146838004669704,0.5202538426359491,0.512600967844741,0.526610833140583,0.5248018690870571,0.5174070410215184,0.5117006296340106,0.5134429159204658,0.5181925578570896
X___25487,0.5085366377378079,0.5216457881123712,0.5126484333738421,0.5291754785542451,0.5153758177444229,0.5215041449461641,0.5133253822293579,0.530429171259396,0.5073650679322131,0.5143873292653617,0.5174393251155183
X___17978,0.521941505892883,0.5101289932259908,0.5197935023457765,0.5210438046559915,0.5101723149390595,0.5129045965467697,0.5103437182385918,0.5188521026852682,0.5305161913960816,0.5166189625542179,0.5172315692480631
thymine,0.5125237421823143,0.5198639472183316,0.5154217764313305,0.5096117696430065,0.5233925949254074,0.5212370571673325,0.5268029555202787,0.5114697060678274,0.5217693491722538,0.5059750060085332,0.5168067904336616
N_acetylarginine,0.5184682346364253,0.5275752121445452,0.5093552297595305,0.5177234778821935,0.4991750038989541,0.5089122181545854,0.5356025372208857,0.515787562373849,0.5104062521896301,0.522519756584712,0.5165525484845311
X5_hydroxymethylfurfural,0.5176858068273512,0.5308921485234076,0.5085453020804216,0.5068896592201035,0.5083754056230829,0.5211918519015216,0.5293397243533574,0.5123930236220116,0.5141010292485603,0.5151358531250776,0.5164549804524896
X___25535,0.521758047855801,0.5107343670773062,0.5262928894377142,0.5186253229351175,0.5228731110791325,0.517492177605462,0.4936486601535923,0.531460228030429,0.5105727582520329,0.5104921421946704,0.5163949704621258
X___25954,0.514792293104916,0.5286714398404555,0.5159442739619928,0.5084187273361516,0.5136064082984813,0.5107614902367926,0.5251970384523524,0.5047887444915499,0.5257696384859549,0.5048652167328798,0.5152815270941528
tricarballylate,0.5167315990081964,0.5182855300204402,0.5152194828668275,0.5166679349255129,0.5248636496169984,0.5216307196904342,0.5179992300036389,0.5091341006676064,0.5131370269551464,0.4967440907299821,0.5150413364484783
X___25941,0.5160331776514206,0.5221972923552621,0.5119899433351992,0.5053639814989915,0.5099240626876489,0.5169779677068649,0.5206437380535667,0.5136975722511996,0.5207868880619673,0.5081026671860249,0.5145717290788145
pseudouridine,0.5064658598531281,0.510598751279874,0.5168596805946601,0.50492963423666,0.5248760810650962,0.5230237952985016,0.5243302274804317,0.5116162464711639,0.5169301254672151,0.505297680442469,0.51449280821892
X5_hydroxypicolinic_acid,0.5112613851345497,0.5352665114116926,0.5306766700897098,0.49292160879513647,0.5283011333713559,0.5067382215796378,0.4916151766132063,0.5171260149523951,0.5246583423681079,0.501589718514344,0.5140154782830135
N.N_dimethyl_5_aminovalerate,0.4914938758166142,0.5204113076451898,0.506680584865729,0.5154357147216222,0.5076080462359458,0.5285881868092541,0.5149722208906573,0.5042455278807243,0.5271717551471845,0.5182124481740462,0.5134819668186968
sedoheptulose_7_phosphate,0.5141093168806257,0.5165974900529579,0.5204094240924477,0.5087340340651814,0.504502821185297,0.5199728165668258,0.5211568178205184,0.5136877777769405,0.5181804277774303,0.4929894166938525,0.5130340342912076
X___25522,0.5087295135386003,0.5104213206115669,0.5236242719126875,0.5180399147428686,0.5063664082683444,0.5110436464375613,0.5172853635143778,0.5096038587214895,0.5102653624445198,0.5145700338813466,0.5129949694073364
X2_hydroxybehenate,0.5131355201129528,0.5081015370543797,0.5082729403539119,0.5169030023077288,0.5175354993185305,0.5150130454862919,0.5163514980648378,0.5127362069316247,0.5130387055020081,0.5074513346478019,0.5128539289780067
glutarate_C5_DC,0.5184347073976157,0.5195049420656846,0.5022041334188214,0.5094004350253413,0.5078713669092932,0.5051654550399727,0.5259553567863274,0.5127079536404929,0.5146020542779626,0.5106518674672016,0.5126498272028713
pinoresinol,0.5167489276934238,0.5193467236353471,0.5131814787998604,0.5187729934700992,0.5064899693282271,0.5073172256925634,0.5257978917770867,0.496500735715701,0.5178353609150751,0.4951415640569917,0.5117132871084376
X2_hydroxylignocerate.,0.5097956043906366,0.5103618003449161,0.5057045278347656,0.5065137020927777,0.5165654696563419,0.5107667641844705,0.5124088454650453,0.5218740747047153,0.5121003195258871,0.5061769228624877,0.5112268031062044
N.N_dimethylalanine,0.5080868453429911,0.5143579458425845,0.49896743638677316,0.5054204880812548,0.5026543025241867,0.5095609137189694,0.5114787471209895,0.5165202643905312,0.5073620542478257,0.51017457520235,0.5084583572858457
